"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 21140561, SEN S/N: 21140561, LBL: DR1_Port1)","DR1_Port1_Data, Micrometer (LGR S/N: 21140561)"
517,04/12/22 06:36:00 PM,1.39719,6147.64
518,04/12/22 06:37:00 PM,1.39719,6147.64
519,04/12/22 06:38:00 PM,1.39719,6147.64
520,04/12/22 06:39:00 PM,1.39719,6147.64
521,04/12/22 06:40:00 PM,1.39719,6147.64
522,04/12/22 06:41:00 PM,1.39719,6147.64
523,04/12/22 06:42:00 PM,1.39719,6147.64
524,04/12/22 06:43:00 PM,1.39719,6147.64
525,04/12/22 06:44:00 PM,1.39719,6147.64
526,04/12/22 06:45:00 PM,1.39719,6147.64
527,04/12/22 06:46:00 PM,1.39719,6147.64
528,04/12/22 06:47:00 PM,1.39719,6147.64
529,04/12/22 06:48:00 PM,1.39719,6147.64
530,04/12/22 06:49:00 PM,1.39719,6147.64
531,04/12/22 06:50:00 PM,1.39719,6147.64
532,04/12/22 06:51:00 PM,1.39719,6147.64
533,04/12/22 06:52:00 PM,1.39719,6147.64
534,04/12/22 06:53:00 PM,1.39719,6147.64
535,04/12/22 06:54:00 PM,1.39719,6147.64
536,04/12/22 06:55:00 PM,1.39719,6147.64
537,04/12/22 06:56:00 PM,1.39719,6147.64
538,04/12/22 06:57:00 PM,1.39719,6147.64
539,04/12/22 06:58:00 PM,1.39719,6147.64
540,04/12/22 06:59:00 PM,1.39719,6147.64
541,04/12/22 07:00:00 PM,1.39719,6147.64
542,04/12/22 07:01:00 PM,1.39719,6147.64
543,04/12/22 07:02:00 PM,1.39719,6147.64
544,04/12/22 07:03:00 PM,1.39719,6147.64
545,04/12/22 07:04:00 PM,1.39719,6147.64
546,04/12/22 07:05:00 PM,1.39719,6147.64
547,04/12/22 07:06:00 PM,1.39719,6147.64
548,04/12/22 07:07:00 PM,1.39719,6147.64
549,04/12/22 07:08:00 PM,1.39719,6147.64
550,04/12/22 07:09:00 PM,1.39719,6147.64
551,04/12/22 07:10:00 PM,1.39719,6147.64
552,04/12/22 07:11:00 PM,1.39719,6147.64
553,04/12/22 07:12:00 PM,1.39719,6147.64
554,04/12/22 07:13:00 PM,1.39719,6147.64
555,04/12/22 07:14:00 PM,1.39719,6147.64
556,04/12/22 07:15:00 PM,1.39719,6147.64
557,04/12/22 07:16:00 PM,1.39719,6147.64
558,04/12/22 07:17:00 PM,1.39719,6147.64
559,04/12/22 07:18:00 PM,1.39719,6147.64
560,04/12/22 07:19:00 PM,1.39719,6147.64
561,04/12/22 07:20:00 PM,1.39719,6147.64
562,04/12/22 07:21:00 PM,1.39719,6147.64
563,04/12/22 07:22:00 PM,1.39719,6147.64
564,04/12/22 07:23:00 PM,1.39719,6147.64
565,04/12/22 07:24:00 PM,1.39719,6147.64
566,04/12/22 07:25:00 PM,1.39719,6147.64
567,04/12/22 07:26:00 PM,1.39719,6147.64
568,04/12/22 07:27:00 PM,1.39719,6147.64
569,04/12/22 07:28:00 PM,1.39719,6147.64
570,04/12/22 07:29:00 PM,1.39719,6147.64
571,04/12/22 07:30:00 PM,1.39719,6147.64
572,04/12/22 07:31:00 PM,1.39719,6147.64
573,04/12/22 07:32:00 PM,1.39719,6147.64
574,04/12/22 07:33:00 PM,1.39719,6147.64
575,04/12/22 07:34:00 PM,1.39719,6147.64
576,04/12/22 07:35:00 PM,1.39719,6147.64
577,04/12/22 07:36:00 PM,1.39719,6147.64
578,04/12/22 07:37:00 PM,1.39719,6147.64
579,04/12/22 07:38:00 PM,1.39719,6147.64
580,04/12/22 07:39:00 PM,1.39719,6147.64
581,04/12/22 07:40:00 PM,1.39719,6147.64
582,04/12/22 07:41:00 PM,1.39719,6147.64
583,04/12/22 07:42:00 PM,1.39719,6147.64
584,04/12/22 07:43:00 PM,1.39719,6147.64
585,04/12/22 07:44:00 PM,1.39719,6147.64
586,04/12/22 07:45:00 PM,1.39719,6147.64
587,04/12/22 07:46:00 PM,1.39719,6147.64
588,04/12/22 07:47:00 PM,1.39719,6147.64
589,04/12/22 07:48:00 PM,1.39719,6147.64
590,04/12/22 07:49:00 PM,1.39719,6147.64
591,04/12/22 07:50:00 PM,1.39719,6147.64
592,04/12/22 07:51:00 PM,1.39719,6147.64
593,04/12/22 07:52:00 PM,1.39719,6147.64
594,04/12/22 07:53:00 PM,1.39719,6147.64
595,04/12/22 07:54:00 PM,1.39719,6147.64
596,04/12/22 07:55:00 PM,1.39719,6147.64
597,04/12/22 07:56:00 PM,1.39719,6147.64
598,04/12/22 07:57:00 PM,1.39719,6147.64
599,04/12/22 07:58:00 PM,1.39719,6147.64
600,04/12/22 07:59:00 PM,1.39719,6147.64
601,04/12/22 08:00:00 PM,1.39719,6147.64
602,04/12/22 08:01:00 PM,1.39719,6147.64
603,04/12/22 08:02:00 PM,1.39719,6147.64
604,04/12/22 08:03:00 PM,1.39719,6147.64
605,04/12/22 08:04:00 PM,1.39719,6147.64
606,04/12/22 08:05:00 PM,1.39719,6147.64
607,04/12/22 08:06:00 PM,1.39719,6147.64
608,04/12/22 08:07:00 PM,1.39719,6147.64
609,04/12/22 08:08:00 PM,1.39719,6147.64
610,04/12/22 08:09:00 PM,1.39719,6147.64
611,04/12/22 08:10:00 PM,1.39719,6147.64
612,04/12/22 08:11:00 PM,1.39719,6147.64
613,04/12/22 08:12:00 PM,1.39719,6147.64
614,04/12/22 08:13:00 PM,1.39719,6147.64
615,04/12/22 08:14:00 PM,1.39719,6147.64
616,04/12/22 08:15:00 PM,1.39719,6147.64
617,04/12/22 08:16:00 PM,1.39719,6147.64
618,04/12/22 08:17:00 PM,1.39719,6147.64
619,04/12/22 08:18:00 PM,1.39719,6147.64
620,04/12/22 08:19:00 PM,1.39719,6147.64
621,04/12/22 08:20:00 PM,1.39719,6147.64
622,04/12/22 08:21:00 PM,1.39719,6147.64
623,04/12/22 08:22:00 PM,1.39719,6147.64
624,04/12/22 08:23:00 PM,1.39719,6147.64
625,04/12/22 08:24:00 PM,1.39719,6147.64
626,04/12/22 08:25:00 PM,1.39719,6147.64
627,04/12/22 08:26:00 PM,1.39719,6147.64
628,04/12/22 08:27:00 PM,1.39719,6147.64
629,04/12/22 08:28:00 PM,1.39719,6147.64
630,04/12/22 08:29:00 PM,1.39719,6147.64
631,04/12/22 08:30:00 PM,1.39719,6147.64
632,04/12/22 08:31:00 PM,1.39719,6147.64
633,04/12/22 08:32:00 PM,1.39719,6147.64
634,04/12/22 08:33:00 PM,1.39719,6147.64
635,04/12/22 08:34:00 PM,1.39719,6147.64
636,04/12/22 08:35:00 PM,1.39719,6147.64
637,04/12/22 08:36:00 PM,1.39719,6147.64
638,04/12/22 08:37:00 PM,1.39719,6147.64
639,04/12/22 08:38:00 PM,1.39719,6147.64
640,04/12/22 08:39:00 PM,1.39719,6147.64
641,04/12/22 08:40:00 PM,1.39719,6147.64
642,04/12/22 08:41:00 PM,1.39719,6147.64
643,04/12/22 08:42:00 PM,1.39719,6147.64
644,04/12/22 08:43:00 PM,1.39719,6147.64
645,04/12/22 08:44:00 PM,1.39719,6147.64
646,04/12/22 08:45:00 PM,1.39719,6147.64
647,04/12/22 08:46:00 PM,1.39719,6147.64
648,04/12/22 08:47:00 PM,1.39719,6147.64
649,04/12/22 08:48:00 PM,1.39719,6147.64
650,04/12/22 08:49:00 PM,1.39719,6147.64
651,04/12/22 08:50:00 PM,1.39719,6147.64
652,04/12/22 08:51:00 PM,1.39719,6147.64
653,04/12/22 08:52:00 PM,1.39719,6147.64
654,04/12/22 08:53:00 PM,1.39719,6147.64
655,04/12/22 08:54:00 PM,1.39719,6147.64
656,04/12/22 08:55:00 PM,1.39719,6147.64
657,04/12/22 08:56:00 PM,1.39719,6147.64
658,04/12/22 08:57:00 PM,1.39719,6147.64
659,04/12/22 08:58:00 PM,1.39719,6147.64
660,04/12/22 08:59:00 PM,1.39719,6147.64
661,04/12/22 09:00:00 PM,1.39719,6147.64
662,04/12/22 09:01:00 PM,1.39719,6147.64
663,04/12/22 09:02:00 PM,1.39719,6147.64
664,04/12/22 09:03:00 PM,1.39719,6147.64
665,04/12/22 09:04:00 PM,1.39719,6147.64
666,04/12/22 09:05:00 PM,1.39719,6147.64
667,04/12/22 09:06:00 PM,1.39719,6147.64
668,04/12/22 09:07:00 PM,1.39719,6147.64
669,04/12/22 09:08:00 PM,1.39719,6147.64
670,04/12/22 09:09:00 PM,1.39719,6147.64
671,04/12/22 09:10:00 PM,1.39719,6147.64
672,04/12/22 09:11:00 PM,1.39719,6147.64
673,04/12/22 09:12:00 PM,1.39719,6147.64
674,04/12/22 09:13:00 PM,1.39719,6147.64
675,04/12/22 09:14:00 PM,1.39719,6147.64
676,04/12/22 09:15:00 PM,1.39719,6147.64
677,04/12/22 09:16:00 PM,1.39719,6147.64
678,04/12/22 09:17:00 PM,1.39719,6147.64
679,04/12/22 09:18:00 PM,1.39719,6147.64
680,04/12/22 09:19:00 PM,1.39719,6147.64
681,04/12/22 09:20:00 PM,1.39719,6147.64
682,04/12/22 09:21:00 PM,1.39719,6147.64
683,04/12/22 09:22:00 PM,1.39719,6147.64
684,04/12/22 09:23:00 PM,1.39719,6147.64
685,04/12/22 09:24:00 PM,1.39719,6147.64
686,04/12/22 09:25:00 PM,1.39719,6147.64
687,04/12/22 09:26:00 PM,1.39719,6147.64
688,04/12/22 09:27:00 PM,1.39719,6147.64
689,04/12/22 09:28:00 PM,1.39719,6147.64
690,04/12/22 09:29:00 PM,1.39719,6147.64
691,04/12/22 09:30:00 PM,1.39719,6147.64
692,04/12/22 09:31:00 PM,1.39719,6147.64
693,04/12/22 09:32:00 PM,1.39719,6147.64
694,04/12/22 09:33:00 PM,1.39719,6147.64
695,04/12/22 09:34:00 PM,1.39719,6147.64
696,04/12/22 09:35:00 PM,1.39719,6147.64
697,04/12/22 09:36:00 PM,1.39719,6147.64
698,04/12/22 09:37:00 PM,1.39719,6147.64
699,04/12/22 09:38:00 PM,1.39719,6147.64
700,04/12/22 09:39:00 PM,1.39719,6147.64
701,04/12/22 09:40:00 PM,1.39719,6147.64
702,04/12/22 09:41:00 PM,1.39719,6147.64
703,04/12/22 09:42:00 PM,1.39719,6147.64
704,04/12/22 09:43:00 PM,1.39719,6147.64
705,04/12/22 09:44:00 PM,1.39719,6147.64
706,04/12/22 09:45:00 PM,1.39719,6147.64
707,04/12/22 09:46:00 PM,1.39719,6147.64
708,04/12/22 09:47:00 PM,1.39719,6147.64
709,04/12/22 09:48:00 PM,1.39719,6147.64
710,04/12/22 09:49:00 PM,1.39719,6147.64
711,04/12/22 09:50:00 PM,1.39719,6147.64
712,04/12/22 09:51:00 PM,1.39719,6147.64
713,04/12/22 09:52:00 PM,1.39719,6147.64
714,04/12/22 09:53:00 PM,1.39719,6147.64
715,04/12/22 09:54:00 PM,1.39719,6147.64
716,04/12/22 09:55:00 PM,1.39719,6147.64
717,04/12/22 09:56:00 PM,1.39719,6147.64
718,04/12/22 09:57:00 PM,1.39719,6147.64
719,04/12/22 09:58:00 PM,1.39719,6147.64
720,04/12/22 09:59:00 PM,1.39719,6147.64
721,04/12/22 10:00:00 PM,1.39719,6147.64
722,04/12/22 10:01:00 PM,1.39719,6147.64
723,04/12/22 10:02:00 PM,1.39719,6147.64
724,04/12/22 10:03:00 PM,1.39719,6147.64
725,04/12/22 10:04:00 PM,1.39719,6147.64
726,04/12/22 10:05:00 PM,1.39719,6147.64
727,04/12/22 10:06:00 PM,1.39719,6147.64
728,04/12/22 10:07:00 PM,1.39719,6147.64
729,04/12/22 10:08:00 PM,1.39719,6147.64
730,04/12/22 10:09:00 PM,1.39719,6147.64
731,04/12/22 10:10:00 PM,1.39719,6147.64
732,04/12/22 10:11:00 PM,1.39719,6147.64
733,04/12/22 10:12:00 PM,1.39719,6147.64
734,04/12/22 10:13:00 PM,1.39719,6147.64
735,04/12/22 10:14:00 PM,1.39719,6147.64
736,04/12/22 10:15:00 PM,1.39719,6147.64
737,04/12/22 10:16:00 PM,1.39719,6147.64
738,04/12/22 10:17:00 PM,1.39719,6147.64
739,04/12/22 10:18:00 PM,1.39719,6147.64
740,04/12/22 10:19:00 PM,1.39719,6147.64
741,04/12/22 10:20:00 PM,1.39719,6147.64
742,04/12/22 10:21:00 PM,1.39719,6147.64
743,04/12/22 10:22:00 PM,1.39719,6147.64
744,04/12/22 10:23:00 PM,1.39719,6147.64
745,04/12/22 10:24:00 PM,1.39719,6147.64
746,04/12/22 10:25:00 PM,1.39715,6147.46
747,04/12/22 10:26:00 PM,1.39719,6147.64
748,04/12/22 10:27:00 PM,1.39719,6147.64
749,04/12/22 10:28:00 PM,1.39719,6147.64
750,04/12/22 10:29:00 PM,1.39719,6147.64
751,04/12/22 10:30:00 PM,1.39719,6147.64
752,04/12/22 10:31:00 PM,1.39719,6147.64
753,04/12/22 10:32:00 PM,1.39719,6147.64
754,04/12/22 10:33:00 PM,1.39719,6147.64
755,04/12/22 10:34:00 PM,1.39719,6147.64
756,04/12/22 10:35:00 PM,1.39719,6147.64
757,04/12/22 10:36:00 PM,1.39719,6147.64
758,04/12/22 10:37:00 PM,1.39719,6147.64
759,04/12/22 10:38:00 PM,1.39719,6147.64
760,04/12/22 10:39:00 PM,1.39719,6147.64
761,04/12/22 10:40:00 PM,1.39719,6147.64
762,04/12/22 10:41:00 PM,1.39719,6147.64
763,04/12/22 10:42:00 PM,1.39719,6147.64
764,04/12/22 10:43:00 PM,1.39719,6147.64
765,04/12/22 10:44:00 PM,1.39719,6147.64
766,04/12/22 10:45:00 PM,1.39719,6147.64
767,04/12/22 10:46:00 PM,1.39719,6147.64
768,04/12/22 10:47:00 PM,1.39719,6147.64
769,04/12/22 10:48:00 PM,1.39719,6147.64
770,04/12/22 10:49:00 PM,1.39719,6147.64
771,04/12/22 10:50:00 PM,1.39719,6147.64
772,04/12/22 10:51:00 PM,1.39719,6147.64
773,04/12/22 10:52:00 PM,1.39719,6147.64
774,04/12/22 10:53:00 PM,1.39719,6147.64
775,04/12/22 10:54:00 PM,1.39719,6147.64
776,04/12/22 10:55:00 PM,1.39719,6147.64
777,04/12/22 10:56:00 PM,1.39719,6147.64
778,04/12/22 10:57:00 PM,1.39719,6147.64
779,04/12/22 10:58:00 PM,1.39719,6147.64
780,04/12/22 10:59:00 PM,1.39719,6147.64
781,04/12/22 11:00:00 PM,1.39719,6147.64
782,04/12/22 11:01:00 PM,1.39719,6147.64
783,04/12/22 11:02:00 PM,1.39719,6147.64
784,04/12/22 11:03:00 PM,1.39719,6147.64
785,04/12/22 11:04:00 PM,1.39719,6147.64
786,04/12/22 11:05:00 PM,1.39719,6147.64
787,04/12/22 11:06:00 PM,1.39719,6147.64
788,04/12/22 11:07:00 PM,1.39719,6147.64
789,04/12/22 11:08:00 PM,1.39719,6147.64
790,04/12/22 11:09:00 PM,1.39719,6147.64
791,04/12/22 11:10:00 PM,1.39719,6147.64
792,04/12/22 11:11:00 PM,1.39719,6147.64
793,04/12/22 11:12:00 PM,1.39719,6147.64
794,04/12/22 11:13:00 PM,1.39719,6147.64
795,04/12/22 11:14:00 PM,1.39719,6147.64
796,04/12/22 11:15:00 PM,1.39719,6147.64
797,04/12/22 11:16:00 PM,1.39719,6147.64
798,04/12/22 11:17:00 PM,1.39719,6147.64
799,04/12/22 11:18:00 PM,1.39719,6147.64
800,04/12/22 11:19:00 PM,1.39719,6147.64
801,04/12/22 11:20:00 PM,1.39719,6147.64
802,04/12/22 11:21:00 PM,1.39719,6147.64
803,04/12/22 11:22:00 PM,1.39719,6147.64
804,04/12/22 11:23:00 PM,1.39719,6147.64
805,04/12/22 11:24:00 PM,1.39719,6147.64
806,04/12/22 11:25:00 PM,1.39719,6147.64
807,04/12/22 11:26:00 PM,1.39719,6147.64
808,04/12/22 11:27:00 PM,1.39719,6147.64
809,04/12/22 11:28:00 PM,1.39719,6147.64
810,04/12/22 11:29:00 PM,1.39719,6147.64
811,04/12/22 11:30:00 PM,1.39719,6147.64
812,04/12/22 11:31:00 PM,1.39719,6147.64
813,04/12/22 11:32:00 PM,1.39719,6147.64
814,04/12/22 11:33:00 PM,1.39719,6147.64
815,04/12/22 11:34:00 PM,1.39719,6147.64
816,04/12/22 11:35:00 PM,1.39719,6147.64
817,04/12/22 11:36:00 PM,1.39719,6147.64
818,04/12/22 11:37:00 PM,1.39719,6147.64
819,04/12/22 11:38:00 PM,1.39719,6147.64
820,04/12/22 11:39:00 PM,1.39719,6147.64
821,04/12/22 11:40:00 PM,1.39719,6147.64
822,04/12/22 11:41:00 PM,1.39719,6147.64
823,04/12/22 11:42:00 PM,1.39719,6147.64
824,04/12/22 11:43:00 PM,1.39719,6147.64
825,04/12/22 11:44:00 PM,1.39719,6147.64
826,04/12/22 11:45:00 PM,1.39719,6147.64
827,04/12/22 11:46:00 PM,1.39719,6147.64
828,04/12/22 11:47:00 PM,1.39719,6147.64
829,04/12/22 11:48:00 PM,1.39719,6147.64
830,04/12/22 11:49:00 PM,1.39719,6147.64
831,04/12/22 11:50:00 PM,1.39719,6147.64
832,04/12/22 11:51:00 PM,1.39719,6147.64
833,04/12/22 11:52:00 PM,1.39719,6147.64
834,04/12/22 11:53:00 PM,1.39719,6147.64
835,04/12/22 11:54:00 PM,1.39719,6147.64
836,04/12/22 11:55:00 PM,1.39719,6147.64
837,04/12/22 11:56:00 PM,1.39719,6147.64
838,04/12/22 11:57:00 PM,1.39719,6147.64
839,04/12/22 11:58:00 PM,1.39719,6147.64
840,04/12/22 11:59:00 PM,1.39719,6147.64
841,04/13/22 12:00:00 AM,1.39719,6147.64
842,04/13/22 12:01:00 AM,1.39719,6147.64
843,04/13/22 12:02:00 AM,1.39719,6147.64
844,04/13/22 12:03:00 AM,1.39719,6147.64
845,04/13/22 12:04:00 AM,1.39719,6147.64
846,04/13/22 12:05:00 AM,1.39719,6147.64
847,04/13/22 12:06:00 AM,1.39719,6147.64
848,04/13/22 12:07:00 AM,1.39719,6147.64
849,04/13/22 12:08:00 AM,1.39719,6147.64
850,04/13/22 12:09:00 AM,1.39719,6147.64
851,04/13/22 12:10:00 AM,1.39719,6147.64
852,04/13/22 12:11:00 AM,1.39719,6147.64
853,04/13/22 12:12:00 AM,1.39719,6147.64
854,04/13/22 12:13:00 AM,1.39719,6147.64
855,04/13/22 12:14:00 AM,1.39719,6147.64
856,04/13/22 12:15:00 AM,1.39719,6147.64
857,04/13/22 12:16:00 AM,1.39719,6147.64
858,04/13/22 12:17:00 AM,1.39719,6147.64
859,04/13/22 12:18:00 AM,1.39719,6147.64
860,04/13/22 12:19:00 AM,1.39719,6147.64
861,04/13/22 12:20:00 AM,1.39719,6147.64
862,04/13/22 12:21:00 AM,1.39719,6147.64
863,04/13/22 12:22:00 AM,1.39719,6147.64
864,04/13/22 12:23:00 AM,1.39719,6147.64
865,04/13/22 12:24:00 AM,1.39719,6147.64
866,04/13/22 12:25:00 AM,1.39719,6147.64
867,04/13/22 12:26:00 AM,1.39719,6147.64
868,04/13/22 12:27:00 AM,1.39719,6147.64
869,04/13/22 12:28:00 AM,1.39719,6147.64
870,04/13/22 12:29:00 AM,1.39719,6147.64
871,04/13/22 12:30:00 AM,1.39719,6147.64
872,04/13/22 12:31:00 AM,1.39719,6147.64
873,04/13/22 12:32:00 AM,1.39719,6147.64
874,04/13/22 12:33:00 AM,1.39719,6147.64
875,04/13/22 12:34:00 AM,1.39719,6147.64
876,04/13/22 12:35:00 AM,1.39719,6147.64
877,04/13/22 12:36:00 AM,1.39719,6147.64
878,04/13/22 12:37:00 AM,1.39719,6147.64
879,04/13/22 12:38:00 AM,1.39719,6147.64
880,04/13/22 12:39:00 AM,1.39719,6147.64
881,04/13/22 12:40:00 AM,1.39719,6147.64
882,04/13/22 12:41:00 AM,1.39719,6147.64
883,04/13/22 12:42:00 AM,1.39719,6147.64
884,04/13/22 12:43:00 AM,1.39719,6147.64
885,04/13/22 12:44:00 AM,1.39719,6147.64
886,04/13/22 12:45:00 AM,1.39719,6147.64
887,04/13/22 12:46:00 AM,1.39719,6147.64
888,04/13/22 12:47:00 AM,1.39719,6147.64
889,04/13/22 12:48:00 AM,1.39719,6147.64
890,04/13/22 12:49:00 AM,1.39715,6147.46
891,04/13/22 12:50:00 AM,1.39719,6147.64
892,04/13/22 12:51:00 AM,1.39715,6147.46
893,04/13/22 12:52:00 AM,1.39719,6147.64
894,04/13/22 12:53:00 AM,1.39715,6147.46
895,04/13/22 12:54:00 AM,1.39719,6147.64
896,04/13/22 12:55:00 AM,1.39719,6147.64
897,04/13/22 12:56:00 AM,1.39719,6147.64
898,04/13/22 12:57:00 AM,1.39719,6147.64
899,04/13/22 12:58:00 AM,1.39719,6147.64
900,04/13/22 12:59:00 AM,1.39719,6147.64
901,04/13/22 01:00:00 AM,1.39719,6147.64
902,04/13/22 01:01:00 AM,1.39719,6147.64
903,04/13/22 01:02:00 AM,1.39715,6147.46
904,04/13/22 01:03:00 AM,1.39719,6147.64
905,04/13/22 01:04:00 AM,1.39719,6147.64
906,04/13/22 01:05:00 AM,1.39719,6147.64
907,04/13/22 01:06:00 AM,1.39719,6147.64
908,04/13/22 01:07:00 AM,1.39719,6147.64
909,04/13/22 01:08:00 AM,1.39719,6147.64
910,04/13/22 01:09:00 AM,1.39719,6147.64
911,04/13/22 01:10:00 AM,1.39719,6147.64
912,04/13/22 01:11:00 AM,1.39719,6147.64
913,04/13/22 01:12:00 AM,1.39715,6147.46
914,04/13/22 01:13:00 AM,1.39719,6147.64
915,04/13/22 01:14:00 AM,1.39715,6147.46
916,04/13/22 01:15:00 AM,1.39719,6147.64
917,04/13/22 01:16:00 AM,1.39715,6147.46
918,04/13/22 01:17:00 AM,1.39715,6147.46
919,04/13/22 01:18:00 AM,1.39715,6147.46
920,04/13/22 01:19:00 AM,1.39715,6147.46
921,04/13/22 01:20:00 AM,1.39715,6147.46
922,04/13/22 01:21:00 AM,1.39715,6147.46
923,04/13/22 01:22:00 AM,1.39715,6147.46
924,04/13/22 01:23:00 AM,1.39715,6147.46
925,04/13/22 01:24:00 AM,1.39715,6147.46
926,04/13/22 01:25:00 AM,1.39715,6147.46
927,04/13/22 01:26:00 AM,1.39715,6147.46
928,04/13/22 01:27:00 AM,1.39715,6147.46
929,04/13/22 01:28:00 AM,1.39715,6147.46
930,04/13/22 01:29:00 AM,1.39715,6147.46
931,04/13/22 01:30:00 AM,1.39715,6147.46
932,04/13/22 01:31:00 AM,1.39715,6147.46
933,04/13/22 01:32:00 AM,1.39715,6147.46
934,04/13/22 01:33:00 AM,1.39719,6147.64
935,04/13/22 01:34:00 AM,1.39715,6147.46
936,04/13/22 01:35:00 AM,1.39715,6147.46
937,04/13/22 01:36:00 AM,1.39715,6147.46
938,04/13/22 01:37:00 AM,1.39715,6147.46
939,04/13/22 01:38:00 AM,1.39715,6147.46
940,04/13/22 01:39:00 AM,1.39719,6147.64
941,04/13/22 01:40:00 AM,1.39715,6147.46
942,04/13/22 01:41:00 AM,1.39715,6147.46
943,04/13/22 01:42:00 AM,1.39715,6147.46
944,04/13/22 01:43:00 AM,1.39715,6147.46
945,04/13/22 01:44:00 AM,1.39715,6147.46
946,04/13/22 01:45:00 AM,1.39715,6147.46
947,04/13/22 01:46:00 AM,1.39715,6147.46
948,04/13/22 01:47:00 AM,1.39715,6147.46
949,04/13/22 01:48:00 AM,1.39715,6147.46
950,04/13/22 01:49:00 AM,1.39719,6147.64
951,04/13/22 01:50:00 AM,1.39715,6147.46
952,04/13/22 01:51:00 AM,1.39715,6147.46
953,04/13/22 01:52:00 AM,1.39715,6147.46
954,04/13/22 01:53:00 AM,1.39719,6147.64
955,04/13/22 01:54:00 AM,1.39715,6147.46
956,04/13/22 01:55:00 AM,1.39715,6147.46
957,04/13/22 01:56:00 AM,1.39715,6147.46
958,04/13/22 01:57:00 AM,1.39715,6147.46
959,04/13/22 01:58:00 AM,1.39715,6147.46
960,04/13/22 01:59:00 AM,1.39715,6147.46
961,04/13/22 02:00:00 AM,1.39715,6147.46
962,04/13/22 02:01:00 AM,1.39715,6147.46
963,04/13/22 02:02:00 AM,1.39715,6147.46
964,04/13/22 02:03:00 AM,1.39715,6147.46
965,04/13/22 02:04:00 AM,1.39715,6147.46
966,04/13/22 02:05:00 AM,1.39715,6147.46
967,04/13/22 02:06:00 AM,1.39715,6147.46
968,04/13/22 02:07:00 AM,1.39715,6147.46
969,04/13/22 02:08:00 AM,1.39715,6147.46
970,04/13/22 02:09:00 AM,1.39715,6147.46
971,04/13/22 02:10:00 AM,1.39715,6147.46
972,04/13/22 02:11:00 AM,1.39715,6147.46
973,04/13/22 02:12:00 AM,1.39715,6147.46
974,04/13/22 02:13:00 AM,1.39715,6147.46
975,04/13/22 02:14:00 AM,1.39715,6147.46
976,04/13/22 02:15:00 AM,1.39715,6147.46
977,04/13/22 02:16:00 AM,1.39715,6147.46
978,04/13/22 02:17:00 AM,1.39715,6147.46
979,04/13/22 02:18:00 AM,1.39715,6147.46
980,04/13/22 02:19:00 AM,1.39715,6147.46
981,04/13/22 02:20:00 AM,1.39715,6147.46
982,04/13/22 02:21:00 AM,1.39715,6147.46
983,04/13/22 02:22:00 AM,1.39715,6147.46
984,04/13/22 02:23:00 AM,1.39715,6147.46
985,04/13/22 02:24:00 AM,1.39715,6147.46
986,04/13/22 02:25:00 AM,1.39715,6147.46
987,04/13/22 02:26:00 AM,1.39715,6147.46
988,04/13/22 02:27:00 AM,1.39715,6147.46
989,04/13/22 02:28:00 AM,1.39715,6147.46
990,04/13/22 02:29:00 AM,1.39715,6147.46
991,04/13/22 02:30:00 AM,1.39715,6147.46
992,04/13/22 02:31:00 AM,1.39715,6147.46
993,04/13/22 02:32:00 AM,1.39715,6147.46
994,04/13/22 02:33:00 AM,1.39715,6147.46
995,04/13/22 02:34:00 AM,1.39715,6147.46
996,04/13/22 02:35:00 AM,1.39719,6147.64
997,04/13/22 02:36:00 AM,1.39715,6147.46
998,04/13/22 02:37:00 AM,1.39715,6147.46
999,04/13/22 02:38:00 AM,1.39715,6147.46
1000,04/13/22 02:39:00 AM,1.39715,6147.46
1001,04/13/22 02:40:00 AM,1.39715,6147.46
1002,04/13/22 02:41:00 AM,1.39715,6147.46
1003,04/13/22 02:42:00 AM,1.39715,6147.46
1004,04/13/22 02:43:00 AM,1.39715,6147.46
1005,04/13/22 02:44:00 AM,1.39715,6147.46
1006,04/13/22 02:45:00 AM,1.39715,6147.46
1007,04/13/22 02:46:00 AM,1.39715,6147.46
1008,04/13/22 02:47:00 AM,1.39715,6147.46
1009,04/13/22 02:48:00 AM,1.39715,6147.46
1010,04/13/22 02:49:00 AM,1.39715,6147.46
1011,04/13/22 02:50:00 AM,1.39715,6147.46
1012,04/13/22 02:51:00 AM,1.39715,6147.46
1013,04/13/22 02:52:00 AM,1.39715,6147.46
1014,04/13/22 02:53:00 AM,1.39715,6147.46
1015,04/13/22 02:54:00 AM,1.39715,6147.46
1016,04/13/22 02:55:00 AM,1.39715,6147.46
1017,04/13/22 02:56:00 AM,1.39715,6147.46
1018,04/13/22 02:57:00 AM,1.39715,6147.46
1019,04/13/22 02:58:00 AM,1.39715,6147.46
1020,04/13/22 02:59:00 AM,1.39715,6147.46
1021,04/13/22 03:00:00 AM,1.39715,6147.46
1022,04/13/22 03:01:00 AM,1.39715,6147.46
1023,04/13/22 03:02:00 AM,1.39715,6147.46
1024,04/13/22 03:03:00 AM,1.39715,6147.46
1025,04/13/22 03:04:00 AM,1.39715,6147.46
1026,04/13/22 03:05:00 AM,1.39715,6147.46
1027,04/13/22 03:06:00 AM,1.39715,6147.46
1028,04/13/22 03:07:00 AM,1.39715,6147.46
1029,04/13/22 03:08:00 AM,1.39715,6147.46
1030,04/13/22 03:09:00 AM,1.39715,6147.46
